,oid,expid,hjd,bjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
100,1694210100000536,68328320,2458437.7882512654,58437.2880979261,20.1815338,0.115507916,0,zr,22.4168003,38.7029222,0.921999991,0.0949999988,20181115283183,1694,0xa,0x1,21.1399994,26.2611523,0.0199581478,0.100698166,3.08498375e-06,30,1.03699994,2
101,1694210100000536,68913349,2458443.638358467,58443.13820497846,20.0852222,0.107486486,0,zr,22.4169918,38.7029952,0.828000009,-0.0270000007,20181121133495,1694,0xa,0x1,20.5100002,26.2436657,0.0266693048,0.101292618,5.55183533e-06,30,1.097,2
102,1694210100000536,69525017,2458449.7547938623,58449.254640225685,20.0820751,0.107232593,0,zr,22.4169058,38.7029753,0.675999999,-0.150999993,20181127250046,1694,0xa,0x1,20.6800003,26.2574348,0.0216011275,0.103121445,3.60829017e-06,30,1.03699994,2
103,1694210100000536,70222425,2458456.728540468,58456.2283866525,20.162466,0.113880999,0,zr,22.4169894,38.7029535,0.801999986,-0.0140000004,20181204224259,1694,0xa,0x1,21.1000004,26.2523594,0.0198188685,0.105142489,3.02521926e-06,30,1.028,2
104,1694210100000536,70319768,2458457.7019139715,58457.20176014867,20.2325516,0.119954735,0,zr,22.4166595,38.7028966,0.395999998,-0.0149999997,20181205197685,1694,0xa,0x1,20.7099991,26.2659359,0.0212116949,0.0961300507,3.50398727e-06,30,1.00699997,2
105,1694210100000536,95639290,2458710.894526972,58710.394365319386,20.0386257,0.103780255,0,zr,22.4169414,38.7029179,0.338,-0.0900000036,20190815392894,1694,0xa,0x1,20.6700001,26.1838684,0.0222107377,0.102239452,3.89213847e-06,30,1.12100005,2
106,1694210100000536,95639334,2458710.89496682,58710.39480515638,20.3116627,0.127120212,0,zr,22.416755,38.7029492,0.800000012,0.135000005,20190815393345,1694,0xa,0x1,20.6900005,26.1869144,0.0231717564,0.0987854749,4.21575123e-06,30,1.12,3
107,1694210100000536,95739612,2458711.897828213,58711.39766652619,20.4790554,0.143333554,0,zr,22.4168263,38.703093,0.386000007,-0.0860000029,20190816395926,1694,0xa,0x1,20.7999992,26.1822414,0.0231674556,0.0980215743,4.26970519e-06,30,1.10500002,2
108,1694210100000536,95740964,2458711.9113478456,58711.41118615667,20.2413025,0.120731391,0,zr,22.4169512,38.7029093,1.35699999,-0.0450000018,20190816409641,1694,0xa,0x1,20.9599991,26.1904945,0.022273967,0.0976079851,3.96316909e-06,30,1.07299995,3
109,1694210100000536,95938672,2458713.8885946563,58713.38843289815,20.0389118,0.103802659,0,zr,22.4169722,38.7029227,0.56400001,0.0359999985,20190818386725,1694,0xa,0x1,20.75,26.1621342,0.0253959689,0.0980803296,5.0767344e-06,30,1.11500001,3
110,1694210100000536,96350722,2458718.009426976,58717.50926505763,20.0944862,0.108236939,0,zr,22.4168124,38.7028939,1.20700002,0.305000007,20190822507176,1694,0xa,0x1,20.6100006,26.1627045,0.0234624203,0.102233246,4.33687774e-06,30,1.02699995,2
111,1694210100000536,96350767,2458718.0098784,58717.50971649366,20.0118351,0.101700485,0,zr,22.4168769,38.7030271,0.704999983,-0.141000003,20190822507674,1694,0xa,0x1,20.7000008,26.1680527,0.0225565694,0.100069501,4.02768273e-06,30,1.02699995,3
112,1694210100000536,96450755,2458719.0098424945,58718.50968054192,20.3381844,0.129595071,0,zr,22.4168282,38.7029075,0.388999999,-0.174999997,20190823507546,1694,0xa,0x1,20.6000004,26.1967144,0.0202397257,0.0827175453,3.2314349e-06,30,1.02999997,2
113,1694210100000536,96450800,2458719.010293924,58718.51013197768,20.1583729,0.113534428,0,zr,22.4169208,38.7029329,1.13800001,-0.115000002,20190823508009,1694,0xa,0x1,20.7299995,26.1788807,0.0204553735,0.100777037,3.29814316e-06,30,1.03100002,3
114,1694210100000536,96540868,2458719.9110365864,58719.41087459895,20.3122082,0.127170786,0,zr,22.4168182,38.7028737,1.23500001,-0.180999994,20190824408669,1694,0xa,0x1,21.1499996,26.155632,0.0198236257,0.0992112234,3.09890015e-06,30,1.03699994,2
115,1694210100000536,97039087,2458724.893620769,58724.39345860955,20.2424927,0.120837264,0,zr,22.4169101,38.7029419,0.97299999,0.0970000029,20190829390880,1694,0xa,0x1,21.4300003,26.1506824,0.0177796222,0.0977939442,2.51140295e-06,30,1.04299998,3
116,1694210100000536,97239001,2458726.8929023407,58726.39274010995,20.3032265,0.126340687,0,zr,22.4168965,38.7029627,0.926999986,-0.0579999983,20190831389988,1694,0xa,0x1,21.7099991,26.1556873,0.0206332654,0.0956127793,3.32339232e-06,30,1.03600001,2
117,1694210100000536,97239046,2458726.893353776,58726.39319154352,20.2830887,0.124494463,0,zr,22.416905,38.7029371,0.949000001,-0.118000001,20190831390463,1694,0xa,0x1,21.75,26.1645679,0.0199934598,0.0973636582,3.10380983e-06,30,1.03499997,3
118,1694210100000536,98434368,2458738.8473941134,58738.3472314442,20.2399826,0.120613918,0,zr,22.4168398,38.703003,0.633000016,-0.162,20190912343611,1694,0xa,0x1,20.7000008,26.1576519,0.0253408346,0.105508059,5.11831604e-06,30,1.05799997,2
119,1694210100000536,98434413,2458738.8478454407,58738.34768277287,20.5800304,0.151578784,0,zr,22.4169667,38.7029395,0.920000017,-0.023,20190912344132,1694,0xa,0x1,20.8700008,26.1647282,0.022654878,0.0968418568,4.08209962e-06,30,1.05700004,3
120,1694210100000536,98544370,2458739.9474860686,58739.447323355,20.348772,0.130593181,0,zr,22.416819,38.7029547,1.42799997,0.308999985,20190913443542,1694,0xa,0x1,20.6399994,26.1574402,0.0231808145,0.103222623,4.28950216e-06,30,1.023,2
121,1694210100000536,98544415,2458739.9479375035,58739.44777478287,20.0658493,0.105931744,0,zr,22.4168234,38.7028413,0.523000002,-0.158999994,20190913444155,1694,0xa,0x1,20.5499992,26.1495132,0.0251678806,0.109843723,5.03526235e-06,30,1.023,3
122,1694210100000536,98642331,2458740.9271528106,58740.42699006364,20.0557575,0.105129801,0,zr,22.4168876,38.7029628,0.354999989,0.247999996,20190914423287,1694,0xa,0x1,20.3099995,26.1609344,0.0276580267,0.107869826,6.03941453e-06,30,1.00800002,2
123,1694210100000536,98642376,2458740.927604247,58740.42744149111,20.1004105,0.108718991,0,zr,22.4168598,38.7028362,0.605000019,0.0890000015,20190914423762,1694,0xa,0x1,20.4599991,26.1535873,0.0253940914,0.104301192,5.11525286e-06,30,1.00899994,3
124,1694210100000536,98740024,2458741.9041447747,58741.40398199192,20.2912483,0.125240073,0,zr,22.4169165,38.702947,0.449999988,-0.144999996,20190915400243,1694,0xa,0x1,20.3199997,26.1588001,0.0286954474,0.0982893035,6.51529081e-06,30,1.00199997,2
125,1694210100000536,99140658,2458745.9107185546,58745.41055562132,20.1612797,0.113780536,0,zr,22.4169461,38.7029109,0.884000003,0.0469999984,20190919406586,1694,0xa,0x1,20.7600002,26.1705933,0.0208902694,0.0971856564,3.44761293e-06,30,1.00699997,3
126,1694210100000536,99341656,2458747.9208046133,58747.42064160587,20.1301079,0.111164056,0,zr,22.4168475,38.7029724,0.685000002,-0.109999999,20190921416539,1694,0xa,0x1,21.0699997,26.1432228,0.0192657951,0.0990466103,2.94327378e-06,30,1.01800001,2
127,1694210100000536,99341701,2458747.921256034,58747.421093029756,20.1849365,0.115800209,0,zr,22.4169811,38.7029476,0.425000012,0.0399999991,20190921417002,1694,0xa,0x1,21.0799999,26.1440525,0.0211492665,0.101225488,3.55595034e-06,30,1.01800001,3
128,1694210100000536,99431780,2458748.822090406,58748.3219273632,20.4162331,0.137085646,0,zr,22.4168759,38.7029202,0.572000027,-0.0149999997,20190922317789,1694,0xa,0x1,21.3199997,26.1464176,0.0200543515,0.0996467099,3.215074e-06,30,1.05499995,2
129,1694210100000536,99630886,2458750.8132564547,58750.31309334073,20.1184406,0.110198051,0,zr,22.4169064,38.7029568,1.03299999,0.0460000001,20190924308866,1694,0xa,0x1,21.2199993,26.0890656,0.0204326939,0.0973153412,3.30721446e-06,30,1.06200004,2
130,1694210100000536,99630931,2458750.8137078807,58750.31354476332,20.1558514,0.113321193,0,zr,22.4169133,38.7028938,0.476999998,-0.0170000009,20190924309317,1694,0xa,0x1,21.2700005,26.0804768,0.0207852516,0.102958404,3.39804546e-06,30,1.06099999,3
131,1694210100000536,99728490,2458751.789346003,58751.28918285077,20.2151012,0.118418343,0,zr,22.4167858,38.7029868,0.612999976,0.0759999976,20190925284896,1694,0xa,0x1,21.2399998,26.1002102,0.0210064985,0.0985100716,3.53205382e-06,30,1.11000001,2
132,1694210100000536,99728535,2458751.7897974285,58751.28963427286,20.1747093,0.114923537,0,zr,22.4168044,38.702917,0.731999993,-0.201000005,20190925285359,1694,0xa,0x1,21.2399998,26.0968227,0.0204414856,0.0994401276,3.31705633e-06,30,1.10899997,3
133,1694210100000536,100433030,2458758.835048667,58758.33488525124,20.3618145,0.131830424,0,zr,22.4168146,38.7029776,1.32200003,-0.185000002,20191002330289,1694,0xa,0x1,21.3700008,26.1631927,0.0186801273,0.0953644291,2.74712806e-06,30,1.00899994,2
134,1694210100000536,100433075,2458758.835500083,58758.335336669,20.1896839,0.11620903,0,zr,22.4169792,38.7029503,0.842999995,-0.0430000015,20191002330752,1694,0xa,0x1,21.4699993,26.158062,0.0198069382,0.0992535427,3.11663439e-06,30,1.00800002,3
135,1694210100000536,100530135,2458759.806139388,58759.30597593932,20.0132275,0.101807646,0,zr,22.4169806,38.7029835,0.614000022,-0.0930000022,20191003301308,1694,0xa,0x1,21.4400005,26.1567974,0.0204850808,0.10006465,3.28015039e-06,30,1.03400004,2
136,1694210100000536,100530179,2458759.8065792075,58759.30641575612,20.2259693,0.119373485,0,zr,22.4169497,38.7029511,0.800000012,0.00300000003,20191003301794,1694,0xa,0x1,21.5,26.1535454,0.0206908528,0.0990653336,3.36186804e-06,30,1.03299999,3
137,1694210100000536,100736262,2458761.867487664,58761.3673241378,20.113596,0.10979899,0,zr,22.4168636,38.7030307,0.875999987,0.0780000016,20191005362616,1694,0xa,0x1,21.1299992,26.1571789,0.0203926545,0.10119994,3.33597654e-06,30,1.00699997,2
138,1694210100000536,100736306,2458761.8679274847,58761.36776395316,20.1785431,0.115251571,0,zr,22.4169182,38.7029116,0.619000018,-0.0820000023,20191005363067,1694,0xa,0x1,21.2900009,26.1581249,0.0208330527,0.0987224132,3.44065802e-06,30,1.00699997,3
139,1694210100000536,100928445,2458763.789381121,58763.28921751942,20.0491009,0.104603648,0,zr,22.4169,38.702974,0.500999987,-0.0379999988,20191007284375,1694,0xa,0x1,20.7900009,26.1523418,0.022617178,0.106734827,4.05014862e-06,30,1.04299998,2
140,1694210100000536,100928489,2458763.789820934,58763.2848958,20.1429214,0.112233475,0,zr,22.416991,38.702969,0.777999997,-0.108999997,20191007284896,1694,0xa,0x1,20.8299999,26.1481743,0.0234031044,0.109486751,4.36782329e-06,30,1.04200006,3
